JEEVES	6TH	F-93	DRITM-2762	Microsoft Windows 11 Pro	172.24.232.220	8C:EC:4B:9F:C7:FB	Dell	Vostro 3470	4	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-94	DRITM-2840	Microsoft Windows 11 Pro	172.24.234.54	9C:7B:EF:B4:88:D1	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-95	DRITM-2758	Microsoft Windows 11 Pro	172.24.232.33	8C:EC:4B:9A:D0:FD	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-96	DRITM-2879	Microsoft Windows 11 Pro	172.24.234.92	10:E7:C6:1A:EF:84	HP	HP EliteDesk 800 G4 SFF	4	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-97	DRITM-2839	Microsoft Windows 11 Pro	172.24.234.53	9C:7B:EF:B4:87:47	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-98	DRITM-2480	Microsoft Windows 11 Pro	172.24.232.162	9C:7B:EF:2F:ED:C6	HP	HP Desktop Pro G2	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-99	DRITM-2380	Microsoft Windows 11 Pro	172.24.232.129	8C:EC:4B:A0:49:FB	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-100	DRITM-1587	Microsoft Windows 11 Pro	172.24.232.211	E8:D8:D1:B8:6D:C9	HP	HP ProDesk 600 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-101	DRITM-1351	Microsoft Windows 11 Pro	172.24.232.59	8C:EC:4B:A0:49:39	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-102	DRITM-2838	Microsoft Windows 11 Pro	172.24.234.52	9C:7B:EF:B3:34:B1	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-103	DRITM-2678	Microsoft Windows 11 Pro	172.24.232.205	F4:39:09:09:D2:A3	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-104	DRITM-2683	Microsoft Windows 11 Pro	172.24.232.210	E4:54:E8:A0:D5:17	Dell	Vostro 3470	4	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-105	DRITM-2384	Microsoft Windows 11 Pro	172.24.232.125	8C:EC:4B:91:16:11	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-106	DRITM-2757	Microsoft Windows 11 Pro	172.24.232.228	8C:EC:4B:9A:0D:D8	Dell	OptiPlex 3060	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-107	DRITM-2836	Microsoft Windows 11 Pro	172.24.234.50	9C:7B:EF:B4:80:75	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-108	DRITM-2747	Microsoft Windows 11 Pro	172.24.232.23	F4:39:09:26:B7:85	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-109	DRITM-2748	Microsoft Windows 11 Pro	172.24.232.219	8C:EC:4B:91:17:76	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-110	DRITM-2742	Microsoft Windows 11 Pro N	172.24.234.77	9C:7B:EF:B4:92:CC	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-111	DRITM-2445	Microsoft Windows 11 Pro	172.24.232.116	8C:EC:4B:88:76:AF	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-112	DRITM-1565	Microsoft Windows 11 Pro	172.24.232.71	10:62:E5:05:E0:0E	HP	HP 280 G4 MT Business PC	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-113	DRITM-2490	Microsoft Windows 11 Pro	172.24.232.172	9C:7B:EF:2F:EE:6B	HP	HP Desktop Pro G2	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-114	DRITM-2375	Microsoft Windows 11 Pro	172.24.232.121	8C:EC:4B:CE:33:72	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-115	DRITM-2828	Microsoft Windows 11 Pro	172.24.234.41	9C:7B:EF:B3:32:F7	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-116	DRITM-2824	Microsoft Windows 11 Pro	172.24.234.37	9C:7B:EF:B4:85:A4	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-117	DRITM-1699	Microsoft Windows 11 Pro	172.24.232.84	84:A9:3E:75:AD:D9	HP	HP ProDesk 600 G4 PCI MT	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-118	DRITM-629	Microsoft Windows 11 Pro	172.24.232.92	10:E7:C6:3E:48:9C	HP	HP EliteDesk 800 G3 SFF	8	DDR4	Intel(R) Core(TM) i5-7500T CPU @ 2.70GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-119	DRITM-1094	Microsoft Windows 11 Pro	172.24.234.120	6C:2B:59:F8:25:72	Dell	OptiPlex 3060	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-120	DRITM-2388	Microsoft Windows 11 Pro	172.24.232.141	8C:EC:4B:9F:C8:06	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-121	DRITM-1705	Microsoft Windows 11 Pro	172.24.232.80	10:62:E5:10:6A:F2	HP	HP 280 G4 MT Business PC	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-122	DRITM-1706	Microsoft Windows 11 Pro	172.24.232.79	10:62:E5:0F:A1:25	HP	HP 280 G4 MT Business PC	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-123	DRITM-1703	Microsoft Windows 11 Pro	172.24.232.81	84:A9:3E:7A:CF:5B	HP	HP ProDesk 400 G5 MT	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-124	DRITM-1211	Microsoft Windows 11 Pro	172.24.232.82	90:B1:1C:94:11:9B	Dell	OptiPlex 9010	8	DDR3	Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-125	DRITM-1704	Microsoft Windows 11 Pro	172.24.232.85	84:A9:3E:80:46:DA	HP	HP ProDesk 600 G4 PCI MT	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-126	DRITM-1713	Microsoft Windows 11 Pro	172.24.232.87	84:A9:3E:75:AD:C2	HP	HP ProDesk 600 G4 PCI MT	4	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-127	DRITM-3032	Microsoft Windows 11 Pro	172.24.232.75	9C:7B:EF:35:23:D5	HP	HP Desktop Pro G2	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-128	DRITM-2837	Microsoft Windows 11 Pro	172.24.234.51	9C:7B:EF:B4:85:C9	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-129	DRITM-2834	Microsoft Windows 11 Pro	172.24.234.48	9C:7B:EF:B4:82:F7	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-130	DRITM-1693	Microsoft Windows 11 Pro	172.24.232.76	84:A9:3E:80:47:3A	HP	HP ProDesk 600 G4 PCI MT	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-131	DRITM-1781	Microsoft Windows 11 Pro	172.24.232.169	E8:D8:D1:B8:5C:14	HP	HP ProDesk 600 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-132	DRITM-2947	Microsoft Windows 11 Pro	172.24.234.121	9C:7B:EF:A8:CB:31	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-133	DRITM-2948	Microsoft Windows 11 Pro	172.24.234.122	F4:39:09:14:2E:78	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-134	DRITM-1695	Microsoft Windows 11 Pro	172.24.232.83	E8:D8:D1:B8:74:7E	HP	HP ProDesk 600 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-135	DRITM-1213	Microsoft Windows 11 Pro	172.24.232.94	FC:4D:D4:3B:D8:3F	LENOVO	3227A3Q	8	DDR3	Intel(R) Core(TM) i5-2310 CPU @ 2.90GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-136	DRITM-2724	Microsoft Windows 11 Pro	172.24.232.45	9C:7B:EF:B4:8E:06	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-137	DRITM-2393	Microsoft Windows 11 Pro	172.24.232.136	8C:EC:4B:6B:F9:96	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-138	DRITM-2933	Microsoft Windows 11 Pro N	172.24.234.107	9C:7B:EF:B3:39:52	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-139	DRITM-2397	Microsoft Windows 11 Pro	172.24.232.69	8C:EC:4B:88:75:BE	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-140	DRITM-2876	Microsoft Windows 11 Pro	172.24.234.89	10:E7:C6:B8:02:2E	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-141	DRITM-2484	Microsoft Windows 11 Pro	172.24.232.166	9C:7B:EF:2F:E9:5A	HP	HP Desktop Pro G2	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-142	DRITM-2927	Microsoft Windows 11 Pro	172.24.234.101	F4:39:09:12:FC:7D	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-143	DRITM-2373	Microsoft Windows 11 Pro	172.24.232.120	8C:EC:4B:93:5E:39	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-144	DRITM-2928	Microsoft Windows 11 Pro	172.24.234.102	E8:D8:D1:B6:E8:32	HP	HP ProDesk 600 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-145	DRITM-2727	Microsoft Windows 11 Pro	172.24.232.142	8C:EC:4B:CE:31:E4	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-146	DRITM-2670	Microsoft Windows 11 Pro	172.24.232.197	54:BF:64:69:3D:A6	Dell	OptiPlex 3060	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-147	DRITM-2441	Microsoft Windows 11 Pro	172.24.232.151	8C:EC:4B:91:15:4B	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-148	DRITM-2679	Microsoft Windows 11 Pro	172.24.232.206	F4:39:09:19:EF:CB	HP	HP ProDesk 600 G4 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-149	DRITM-2666	Microsoft Windows 11 Pro	172.24.232.193	54:BF:64:68:B5:09	Dell	OptiPlex 3060	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-150	DRITM-2822	Microsoft Windows 11 Pro	172.24.234.35	9C:7B:EF:B4:8E:2D	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-151	DRITM-2764											
JEEVES	6TH	F-152	Empty Seat											
JEEVES	6TH	F-153	Empty Seat											
JEEVES	6TH	F-154	Empty Seat											
JEEVES	6TH	F-155	DRITM-2926	Microsoft Windows 11 Pro	172.24.234.100	9C:7B:EF:B4:7F:E7	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-156	Empty Seat											
JEEVES	6TH	F-157	Empty Seat											
JEEVES	6TH	F-158	Empty Seat											
JEEVES	6TH	F-159	Empty Seat											
JEEVES	6TH	F-160	Empty Seat											
JEEVES	6TH	F-161	Empty Seat											
JEEVES	6TH	F-162	Empty Seat											
JEEVES	6TH	F-163	Empty Seat											
JEEVES	6TH	F-164	Empty Seat											
JEEVES	6TH	F-165	DRITM-2390	Microsoft Windows 11 Pro	172.24.232.139	8C:EC:4B:CE:33:49	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-166	Empty Seat											
JEEVES	6TH	F-167	DRITM-2759	Microsoft Windows 11 Pro	172.24.232.230	9C:7B:EF:B4:89:DB	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-168	Empty Seat											
JEEVES	6TH	F-169	Empty Seat											
JEEVES	6TH	F-170	Empty Seat											
JEEVES	6TH	F-171	DRITM-2940	Microsoft Windows 11 Pro	172.24.234.114	9C:7B:EF:B4:85:47	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-172	Empty Seat											
JEEVES	6TH	F-173	Empty Seat											
JEEVES	6TH	F-174	Empty Seat											
JEEVES	6TH	F-175	DRITM-2835	Microsoft Windows 11 Pro	172.24.234.49	9C:7B:EF:B4:91:02	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-176	DRITM-2829	Microsoft Windows 11 Pro	172.24.234.43	9C:7B:EF:B3:3A:46	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-177	DRITM-1690	Microsoft Windows 11 Pro	172.24.232.91	8C:EC:4B:CF:C9:9C	Dell	OptiPlex 5060	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-178	DRITM-2398	Microsoft Windows 11 Pro	172.24.232.15	54:BF:64:A5:71:CC	Dell	OptiPlex 5060	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-179	DRITM-1701	Microsoft Windows 11 Pro	172.24.232.86	C8:D9:D2:02:55:BF	HP	HP ProDesk 600 G4 PCI MT	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (256GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-180	DRITM-1083	Microsoft Windows 11 Pro	172.24.232.93	E4:54:E8:99:5C:DC	Dell	OptiPlex 5060	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-181	DRITM-3328	Microsoft Windows 11 Pro	172.24.232.212	C4:65:16:1B:EA:D0	HP	HP 280 G4 MT Business PC	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-182	DRITM-1300	HR SYSTEM										
JEEVES	6TH	F-183	DRITM-2790	Microsoft Windows 11 Pro	172.24.234.3	9C:7B:EF:B4:89:C6	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-184	DRITM-2794	Microsoft Windows 11 Pro	172.24.234.7	9C:7B:EF:B4:89:D3	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-185	DRITM-1700	Microsoft Windows 11 Pro	172.24.232.73	70:F3:95:1B:98:17	LENOVO	ThinkCentre M91p	8	DDR3	Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-186	DRITM-2791	Microsoft Windows 11 Pro	172.24.234.4	9C:7B:EF:B4:87:97	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-187	DRITM-2793	Microsoft Windows 11 Pro	172.24.234.6	C4:65:16:19:CE:D7	HP	HP 280G3 SSF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-188	DRITM-2831	Microsoft Windows 11 Pro	172.24.234.45	9C:7B:EF:B4:85:79	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-189	DRITM-2805	Microsoft Windows 11 Pro	172.24.234.18	9C:7B:EF:B4:81:1E	HP	HP ProDesk 400 G6 SFF	4	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-190	DRITM-2807	Microsoft Windows 11 Pro	172.24.234.20	9C:7B:EF:B4:89:14	HP	HP ProDesk 400 G6 SFF	4	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-191	DRITM-2825	Microsoft Windows 11 Pro	172.24.234.38	9C:7B:EF:B4:72:CD	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-192	DRITM-2799	Microsoft Windows 11 Pro	172.24.234.12	9C:7B:EF:B3:39:CC	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-193	DRITM-2826	Microsoft Windows 11 Pro	172.24.234.39	9C:7B:EF:B3:39:B6	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-194	DRITM-2797	Microsoft Windows 11 Pro	172.24.234.10	9C:7B:EF:B4:84:1C	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-195	DRITM-2819	Microsoft Windows 11 Pro	172.24.234.32	9C:7B:EF:B4:88:58	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-196	DRITM-2669	Microsoft Windows 11 Pro	172.24.232.196	54:BF:64:6F:8F:53	Dell	OptiPlex 3060	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-197	DRITM-2798	Microsoft Windows 11 Pro	172.24.234.11	9C:7B:EF:B3:3A:69	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-198	DRITM-2800	Microsoft Windows 11 Pro	172.24.234.13	9C:7B:EF:B0:0B:DC	HP	HP ProDesk 400 G5 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-199	DRITM-2803	Microsoft Windows 11 Pro	172.24.234.16	9C:7B:EF:B4:85:0A	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-200	DRITM-2488	Microsoft Windows 11 Pro	172.24.232.170	C4:65:16:14:C6:00	HP	HP Pavilion Gaming Desktop 690-00xx	8	DDR4	Intel(R) Core(TM) i5-9400 CPU @ 2.90GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-201	DRITM-2809	Microsoft Windows 11 Pro	172.24.234.22	9C:7B:EF:B3:38:38	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-202	DRITM-2818	Microsoft Windows 11 Pro	172.24.234.31	9C:7B:EF:B4:87:5E	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-203	DRITM-1420	Microsoft Windows 11 Pro	172.24.232.70	8C:EC:4B:91:13:BB	Dell	Vostro 3470	8	DDR4	Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
JEEVES	6TH	F-204	DRITM-2827	Microsoft Windows 11 Pro	172.24.234.40	9C:7B:EF:B8:47:0B	HP	HP ProDesk 400 G6 SFF	8	DDR4	Intel(R) Core(TM) i5-9400T CPU @ 1.80GHz	SSD (128GB)	Encrypted (100.0% - Prot:Protection On)	
